ID,Subject,Total,proba_echec
201287,الثقافة القومية الاشتراكية,0.0,0.9999696
204106,الكيمياء الصناعية,0.0,0.9999696
201217,الثقافة القومية الاشتراكية,0.0,0.9999696
204018,الكيمياء الصناعية,0.0,0.9999696
201194,الثقافة القومية الاشتراكية,0.0,0.9999696
201118,الثقافة القومية الاشتراكية,0.0,0.9999696
201204,الثقافة القومية الاشتراكية,0.0,0.9999696
204117,الكيمياء الصناعية,0.0,0.9999696
201164,الثقافة القومية الاشتراكية,0.0,0.9999696
201025,الثقافة القومية الاشتراكية,0.0,0.9999696
204081,الكيمياء الصناعية,0.0,0.9999696
201061,الثقافة القومية الاشتراكية,0.0,0.9999696
201242,الثقافة القومية الاشتراكية,0.0,0.9999696
201136,الثقافة القومية الاشتراكية,0.0,0.9999696
201198,الثقافة القومية الاشتراكية,0.0,0.9999696
201240,الثقافة القومية الاشتراكية,0.0,0.9999696
201058,الثقافة القومية الاشتراكية,0.0,0.9999696
201185,الثقافة القومية الاشتراكية,0.0,0.9999696
201126,الثقافة القومية الاشتراكية,0.0,0.9999696
201159,الثقافة القومية الاشتراكية,0.0,0.9999696
201178,الثقافة القومية الاشتراكية,0.0,0.9999696
201238,الثقافة القومية الاشتراكية,0.0,0.9999696
204014,الكيمياء الصناعية,0.0,0.9999696
201038,الثقافة القومية الاشتراكية,0.0,0.9999696
204108,الكيمياء الصناعية,0.0,0.9999696
201265,الثقافة القومية الاشتراكية,0.0,0.9999696
204080,الكيمياء الصناعية,0.0,0.9999696
202039,الكيمياء الصناعية,6.0,0.9999696
207072,الثقافة القومية الاشتراكية,0.0,0.9999696
207028,الثقافة القومية الاشتراكية,0.0,0.9999696
207020,الثقافة القومية الاشتراكية,0.0,0.9999696
207054,الثقافة القومية الاشتراكية,0.0,0.9999696
207100,لغة انكليزية 1,0.0,0.9999696
207003,لغة انكليزية 1,0.0,0.9999696
207012,الثقافة القومية الاشتراكية,0.0,0.9999696
202201,الكيمياء الصناعية,26.0,0.9592456
207055,الثقافة القومية الاشتراكية,0.0,0.9999696
207075,الثقافة القومية الاشتراكية,0.0,0.9999696
202162,الكيمياء الصناعية,6.0,0.9999696
207032,الثقافة القومية الاشتراكية,0.0,0.9999696
207095,الثقافة القومية الاشتراكية,0.0,0.9999696
207103,الثقافة القومية الاشتراكية,0.0,0.9999696
202189,الكيمياء الصناعية,4.0,0.9999696
207100,الثقافة القومية الاشتراكية,0.0,0.9999696
207003,الثقافة القومية الاشتراكية,0.0,0.9999696
207011,الثقافة القومية الاشتراكية,0.0,0.9999696
207082,الثقافة القومية الاشتراكية,0.0,0.9999696
207102,الثقافة القومية الاشتراكية,0.0,0.9999696
207087,الثقافة القومية الاشتراكية,0.0,0.9999696
207007,الثقافة القومية الاشتراكية,0.0,0.9999696
207097,الثقافة القومية الاشتراكية,0.0,0.9999696
207059,الثقافة القومية الاشتراكية,0.0,0.9999696
207070,الثقافة القومية الاشتراكية,0.0,0.9999696
207037,الثقافة القومية الاشتراكية,0.0,0.9999696
207011,لغة انكليزية 1,0.0,0.9999696
204044,الكيمياء الصناعية,5.0,0.9999696
2639,لغة انكليزية 1,0.0,0.9999696
204033,الكيمياء الصناعية,29.0,0.95752233
207007,لغة انكليزية 1,0.0,0.9999696
207097,لغة انكليزية 1,0.0,0.9999696
207059,لغة انكليزية 1,0.0,0.9999696
207070,لغة انكليزية 1,0.0,0.9999696
207037,لغة انكليزية 1,0.0,0.9999696
207102,لغة انكليزية 1,0.0,0.9999696
207082,لغة انكليزية 1,0.0,0.9999696
207095,لغة انكليزية 1,0.0,0.9999696
207087,لغة انكليزية 1,0.0,0.9999696
207028,لغة انكليزية 1,0.0,0.9999696
207012,لغة انكليزية 1,0.0,0.9999696
207032,لغة انكليزية 1,0.0,0.9999696
207055,لغة انكليزية 1,0.0,0.9999696
207075,لغة انكليزية 1,0.0,0.9999696
207054,لغة انكليزية 1,0.0,0.9999696
207020,لغة انكليزية 1,0.0,0.9999696
207072,لغة انكليزية 1,0.0,0.9999696
204104,الكيمياء الصناعية,0.0,0.9999696
204076,الكيمياء الصناعية,0.0,0.9999696
204025,الكيمياء الصناعية,0.0,0.9999696
204069,الكيمياء الصناعية,0.0,0.9999696
204026,الكيمياء الصناعية,0.0,0.9999696
204038,الكيمياء الصناعية,0.0,0.9999696
204065,الكيمياء الصناعية,0.0,0.9999696
204023,الكيمياء الصناعية,0.0,0.9999696
204068,الكيمياء الصناعية,0.0,0.9999696
204099,الكيمياء الصناعية,0.0,0.9999696
204084,الكيمياء الصناعية,0.0,0.9999696
204003,الكيمياء الصناعية,0.0,0.9999696
204079,الكيمياء الصناعية,0.0,0.9999696
204077,الكيمياء الصناعية,0.0,0.9999696
201049,الفيزياء العامة,0.0,0.9999696
201276,الفيزياء العامة,0.0,0.9999696
207087,ميكانيك هندسي,0.0,0.9999696
207007,ميكانيك هندسي,0.0,0.9999696
207097,ميكانيك هندسي,0.0,0.9999696
207059,ميكانيك هندسي,0.0,0.9999696
206131,رياضيات 1,0.0,0.9999696
207032,ميكانيك هندسي,0.0,0.9999696
207028,ميكانيك هندسي,0.0,0.9999696
207072,ميكانيك هندسي,0.0,0.9999696
207020,ميكانيك هندسي,0.0,0.9999696
201001,الفيزياء العامة,0.0,0.9999696
207074,ميكانيك هندسي,0.0,0.9999696
193128,لغة انكليزية 2,0.0,0.9999696
193167,لغة انكليزية 2,0.0,0.9999696
193202,لغة انكليزية 2,0.0,0.9999696
193016,لغة انكليزية 2,0.0,0.9999696
2899,لغة انكليزية 2,0.0,0.9999696
207003,ميكانيك هندسي,0.0,0.9999696
206030,رياضيات 1,0.0,0.9999696
203150,لغة انكليزية 2,0.0,0.9999696
207082,ميكانيك هندسي,0.0,0.9999696
207102,ميكانيك هندسي,0.0,0.9999696
207070,ميكانيك هندسي,0.0,0.9999696
2825,لغة انكليزية 2,0.0,0.9999696
207100,ميكانيك هندسي,0.0,0.9999696
207011,ميكانيك هندسي,0.0,0.9999696
206002,رياضيات 1,0.0,0.9999696
207095,ميكانيك هندسي,0.0,0.9999696
207103,ميكانيك هندسي,0.0,0.9999696
206106,رياضيات 1,0.0,0.9999696
204107,الكيمياء الصناعية,14.0,0.9714256
201077,الفيزياء العامة,22.0,0.9632377
206057,رياضيات 1,0.0,0.9999696
207012,ميكانيك هندسي,0.0,0.9999696
206105,رياضيات 1,0.0,0.9999696
207101,ميكانيك هندسي,0.0,0.9999696
207054,ميكانيك هندسي,0.0,0.9999696
207075,ميكانيك هندسي,0.0,0.9999696
207055,ميكانيك هندسي,0.0,0.9999696
207049,ميكانيك هندسي,16.0,0.94607997
206079,رياضيات 1,0.0,0.9999696
206129,رياضيات 1,0.0,0.9999696
2639,مبادئ الهندسة الكهربائية,0.0,0.9999696
207054,رياضيات 1,0.0,0.9999696
207075,رياضيات 1,0.0,0.9999696
Unknown,الرسم الهندسي,0.0,0.9999696
202189,الفيزياء العامة,0.0,0.9999696
Unknown,الرسم الهندسي,0.0,0.9999696
202007,الفيزياء العامة,0.0,0.9999696
204065,مبادئ حواسيب,0.0,0.9999696
Unknown,الرسم الهندسي,0.0,0.9999696
206137,رياضيات 1,30.0,0.9384086
Unknown,الرسم الهندسي,0.0,0.9999696
Unknown,الرسم الهندسي,0.0,0.9999696
204038,مبادئ حواسيب,0.0,0.9999696
207020,رياضيات 1,0.0,0.9999696
207093,رياضيات 1,0.0,0.9999696
202081,الفيزياء العامة,0.0,0.9999696
202253,الفيزياء العامة,0.0,0.9999696
202223,الفيزياء العامة,0.0,0.9999696
Unknown,الرسم الهندسي,0.0,0.9999696
Unknown,الرسم الهندسي,0.0,0.9999696
Unknown,الرسم الهندسي,0.0,0.9999696
Unknown,الرسم الهندسي,0.0,0.9999696
202243,الفيزياء العامة,0.0,0.9999696
206150,رياضيات 1,24.0,0.92867523
Unknown,الرسم الهندسي,0.0,0.9999696
Unknown,الرسم الهندسي,0.0,0.9999696
202057,الفيزياء العامة,0.0,0.9999696
202254,الفيزياء العامة,0.0,0.9999696
1833,رياضيات 1,0.0,0.9999696
Unknown,الرسم الهندسي,0.0,0.9999696
Unknown,الرسم الهندسي,0.0,0.9999696
Unknown,الرسم الهندسي,0.0,0.9999696
202108,الفيزياء العامة,0.0,0.9999696
Unknown,الرسم الهندسي,0.0,0.9999696
207055,رياضيات 1,0.0,0.9999696
206126,لغة انكليزية 2,0.0,0.9999696
202059,الفيزياء العامة,0.0,0.9999696
207012,رياضيات 1,0.0,0.9999696
207072,رياضيات 1,0.0,0.9999696
204084,مبادئ حواسيب,0.0,0.9999696
Unknown,الرسم الهندسي,0.0,0.9999696
207007,رياضيات 1,0.0,0.9999696
204003,مبادئ حواسيب,0.0,0.9999696
204079,مبادئ حواسيب,0.0,0.9999696
207087,رياضيات 1,0.0,0.9999696
202089,الفيزياء العامة,0.0,0.9999696
204023,مبادئ حواسيب,0.0,0.9999696
Unknown,الرسم الهندسي,0.0,0.9999696
196159,لغة انكليزية 2,0.0,0.9999696
Unknown,الرسم الهندسي,0.0,0.9999696
Unknown,الرسم الهندسي,0.0,0.9999696
Unknown,الرسم الهندسي,0.0,0.9999696
Unknown,الرسم الهندسي,0.0,0.9999696
Unknown,الرسم الهندسي,0.0,0.9999696
Unknown,الرسم الهندسي,0.0,0.9999696
Unknown,الرسم الهندسي,0.0,0.9999696
204077,مبادئ حواسيب,0.0,0.9999696
206155,رياضيات 1,2.0,0.9999696
Unknown,الرسم الهندسي,0.0,0.9999696
202104,الفيزياء العامة,0.0,0.9999696
Unknown,الرسم الهندسي,0.0,0.9999696
Unknown,الرسم الهندسي,0.0,0.9999696
Unknown,الرسم الهندسي,0.0,0.9999696
Unknown,الرسم الهندسي,0.0,0.9999696
Unknown,الرسم الهندسي,0.0,0.9999696
Unknown,الرسم الهندسي,0.0,0.9999696
Unknown,الرسم الهندسي,0.0,0.9999696
Unknown,الرسم الهندسي,0.0,0.9999696
Unknown,الرسم الهندسي,0.0,0.9999696
Unknown,الرسم الهندسي,0.0,0.9999696
Unknown,الرسم الهندسي,0.0,0.9999696
202037,الفيزياء العامة,0.0,0.9999696
201215,الفيزياء العامة,21.0,0.9632377
Unknown,الرسم الهندسي,0.0,0.9999696
Unknown,الرسم الهندسي,0.0,0.9999696
202056,الفيزياء العامة,0.0,0.9999696
207074,رياضيات 1,0.0,0.9999696
Unknown,الرسم الهندسي,0.0,0.9999696
206140,لغة انكليزية 2,0.0,0.9999696
Unknown,الرسم الهندسي,0.0,0.9999696
Unknown,الرسم الهندسي,0.0,0.9999696
207028,رياضيات 1,0.0,0.9999696
Unknown,الرسم الهندسي,0.0,0.9999696
207032,رياضيات 1,0.0,0.9999696
Unknown,الرسم الهندسي,0.0,0.9999696
Unknown,الرسم الهندسي,0.0,0.9999696
Unknown,الرسم الهندسي,0.0,0.9999696
204025,مبادئ حواسيب,0.0,0.9999696
204076,مبادئ حواسيب,0.0,0.9999696
204069,مبادئ حواسيب,0.0,0.9999696
Unknown,الرسم الهندسي,0.0,0.9999696
Unknown,الرسم الهندسي,0.0,0.9999696
Unknown,الرسم الهندسي,8.0,0.9999696
202064,الفيزياء العامة,23.0,0.960454
191126,لغة انكليزية 2,0.0,0.9999696
207085,رياضيات 1,10.0,0.97077966
202153,الفيزياء العامة,0.0,0.9999696
203167,لغة انكليزية 2,0.0,0.9999696
203149,لغة انكليزية 2,0.0,0.9999696
205068,لغة انكليزية 2,0.0,0.9999696
207063,رياضيات 1,20.0,0.9460238
Unknown,الرسم الهندسي,14.0,0.92363805
202121,الفيزياء العامة,0.0,0.9999696
Unknown,الرسم الهندسي,16.0,0.90756935
202083,الفيزياء العامة,0.0,0.9999696
202050,الفيزياء العامة,0.0,0.9999696
202097,الفيزياء العامة,0.0,0.9999696
Unknown,الرسم الهندسي,8.0,0.9999696
Unknown,الرسم الهندسي,6.0,0.9999696
202231,الفيزياء العامة,0.0,0.9999696
202044,الفيزياء العامة,0.0,0.9999696
Unknown,الرسم الهندسي,0.0,0.9999696
202205,الفيزياء العامة,0.0,0.9999696
Unknown,الرسم الهندسي,0.0,0.9999696
Unknown,الرسم الهندسي,0.0,0.9999696
207003,الفيزياء العامة,0.0,0.9999696
202077,الفيزياء العامة,0.0,0.9999696
Unknown,الرسم الهندسي,0.0,0.9999696
202202,الفيزياء العامة,0.0,0.9999696
Unknown,الرسم الهندسي,0.0,0.9999696
202240,الفيزياء العامة,0.0,0.9999696
202137,الفيزياء العامة,0.0,0.9999696
Unknown,الرسم الهندسي,21.0,0.85845655
2316,رياضيات 1,0.0,0.9999696
202259,الفيزياء العامة,0.0,0.9999696
202218,الفيزياء العامة,0.0,0.9999696
202098,الفيزياء العامة,17.0,0.9658652
202039,الفيزياء العامة,0.0,0.9999696
202258,الفيزياء العامة,0.0,0.9999696
202018,الفيزياء العامة,0.0,0.9999696
202120,الفيزياء العامة,0.0,0.9999696
202091,الفيزياء العامة,0.0,0.9999696
202252,الفيزياء العامة,15.0,0.9734245
202058,الفيزياء العامة,23.0,0.960454
205159,مبادئ حواسيب,0.0,0.9999696
204112,مبادئ حواسيب,17.0,0.97291
Unknown,الرسم الهندسي,16.0,0.90756935
Unknown,الرسم الهندسي,12.0,0.9332526
204094,مبادئ حواسيب,30.0,0.97280484
205078,مبادئ حواسيب,0.0,0.9999696
205164,مبادئ حواسيب,0.0,0.9999696
205047,مبادئ حواسيب,0.0,0.9999696
205035,مبادئ حواسيب,0.0,0.9999696
205193,مبادئ حواسيب,0.0,0.9999696
205036,مبادئ حواسيب,0.0,0.9999696
204104,مبادئ حواسيب,9.0,0.9999696
Unknown,الرسم الهندسي,19.0,0.85845655
205124,مبادئ حواسيب,0.0,0.9999696
Unknown,الورش الكهربائية والالكترونية,0.0,0.9999696
205162,مبادئ حواسيب,0.0,0.9999696
205053,مبادئ حواسيب,0.0,0.9999696
205141,مبادئ حواسيب,0.0,0.9999696
205027,مبادئ حواسيب,0.0,0.9999696
Unknown,الورش الكهربائية والالكترونية,0.0,0.9999696
Unknown,الورش الكهربائية والالكترونية,0.0,0.9999696
205050,مبادئ حواسيب,0.0,0.9999696
205132,مبادئ حواسيب,0.0,0.9999696
Unknown,الورش الكهربائية والالكترونية,0.0,0.9999696
Unknown,الورش الكهربائية والالكترونية,0.0,0.9999696
205204,مبادئ حواسيب,0.0,0.9999696
205134,مبادئ حواسيب,0.0,0.9999696
205177,مبادئ حواسيب,0.0,0.9999696
Unknown,الرسم الهندسي,11.0,0.9332526
206157,رياضيات 1,0.0,0.9999696
205121,مبادئ حواسيب,0.0,0.9999696
205205,مبادئ حواسيب,0.0,0.9999696
